author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price_per_month;commissions;district;street;underground
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/281678154/;Москва;rent;flat;3;3;4;170.0;2058;350000;0;Пресненский;Средний Кисловский переулок;Арбатская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/283457376/;Москва;rent;flat;8;8;5;181.0;1933;350000;0;Хамовники;2-й Обыденский переулок;Кропоткинская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/284782437/;Москва;rent;flat;4;6;4;190.0;1842;350000;0;Хамовники;Бутиковский переулок;Кропоткинская
ID 16300;realtor;https://www.cian.ru/rent/flat/284957694/;Москва;rent;flat;6;10;4;160.0;2187;350000;0;Тверской;Цветной бульвар;Цветной бульвар
ПАРТНЕР;real_estate_agent;https://www.cian.ru/rent/flat/285121004/;Москва;rent;flat;8;31;4;125.0;2800;350000;0;Филевский парк;Береговой проезд;Фили
Selenahome;real_estate_agent;https://www.cian.ru/rent/flat/193320099/;Москва;rent;flat;5;6;4;250.0;1400;350000;0;Арбат;Поварская;Арбатская
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/262583825/;Москва;rent;flat;9;10;4;135.0;2592;350000;0;Арбат;Новинский бульвар;Смоленская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/285023234/;Москва;rent;flat;2;7;5;155.0;2258;350000;0;Замоскворечье;Пятницкая;Третьяковская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/281228734/;Москва;rent;flat;2;19;4;130.0;2692;350000;0;Тверской;Краснопролетарская;Новослободская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/287446451/;Москва;rent;flat;5;5;4;180.0;1944;350000;0;Покровское-Стрешнево;Береговая;
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/283850843/;Москва;rent;flat;4;5;4;190.0;1842;350000;0;Пресненский;Скарятинский переулок;Баррикадная
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/282959630/;Москва;rent;flat;3;4;4;200.0;1750;350000;0;Арбат;Арбат;Арбатская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/285245099/;Москва;rent;flat;6;7;4;240.0;1458;350000;0;Раменки;Минская;
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/282911925/;Москва;rent;flat;3;3;5;170.0;2058;350000;0;Пресненский;Средний Кисловский переулок;Арбатская
EstateLiga;real_estate_agent;https://www.cian.ru/rent/flat/288089200/;Москва;rent;flat;5;6;4;240.7;1454;350000;0;Арбат;Поварская;Арбатская
ID 94634196;homeowner;https://www.cian.ru/rent/flat/277161414/;Москва;rent;flat;3;6;4;117.0;2991;350000;0;Тверской;Фадеева;Новослободская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/225684338/;Москва;rent;flat;7;10;4;240.0;1500;360000;0;Якиманка;1-й Спасоналивковский переулок;Октябрьская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287534578/;Москва;rent;flat;9;17;4;200.0;1850;370000;0;Арбат;Новый Арбат;Смоленская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/283304229/;Москва;rent;flat;1;4;4;220.0;1681;370000;0;Крылатское;Островной проезд;Крылатское
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/268216196/;Москва;rent;flat;5;9;5;194.0;1907;370000;0;Арбат;Малая Молчановка;Арбатская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288987125/;Москва;rent;flat;2;4;5;201.0;1890;380000;0;Басманный;Чистопрудный бульвар;Чистые пруды
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957922/;Москва;rent;flat;23;37;4;200.0;1900;380000;0;Хорошевский;Чапаевский переулок;Аэропорт
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957814/;Москва;rent;flat;7;7;4;250.0;1520;380000;0;Якиманка;2-й Казачий переулок;Полянка
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/268833805/;Москва;rent;flat;5;5;4;211.0;1800;380000;0;Басманный;Мясницкая;Тургеневская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/277283843/;Москва;rent;flat;4;6;4;166.0;2289;380000;0;Хамовники;Староконюшенный переулок;Кропоткинская
ZAVIDOV REALTY;real_estate_agent;https://www.cian.ru/rent/flat/275689438/;Москва;rent;flat;2;5;4;115.0;3304;380000;0;Замоскворечье;Садовническая;Новокузнецкая
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957802/;Москва;rent;flat;2;4;5;200.0;1950;390000;0;Арбат;Арбат;Арбатская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/256630091/;Москва;rent;flat;2;7;5;176.0;2215;390000;0;Пресненский;Никитский бульвар;Арбатская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/283100888/;Москва;rent;flat;3;8;4;180.0;2166;390000;0;Пресненский;Никитский бульвар;Арбатская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/257712012/;Москва;rent;flat;2;8;4;150.0;2633;395000;0;Тверской;Весковский переулок;Новослободская
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/288273734/;Москва;rent;flat;25;50;5;213.0;1877;400000;0;Хорошевский;Чапаевский переулок;Сокол
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286640961/;Москва;rent;flat;5;5;4;220.0;1818;400000;0;Хамовники;Остоженка;Кропоткинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288053227/;Москва;rent;flat;5;10;4;168.0;2380;400000;0;Тверской;Страстной бульвар;Пушкинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957654/;Москва;rent;flat;25;57;4;213.0;1877;400000;0;Хорошевский;Чапаевский переулок;Аэропорт
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957467/;Москва;rent;flat;3;4;4;145.0;2758;400000;0;Хамовники;Пожарский переулок;Кропоткинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/282254970/;Москва;rent;flat;3;6;4;203.0;1970;400000;0;Раменки;Минская;Минская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958802/;Москва;rent;flat;7;8;5;233.0;1716;400000;0;Арбат;Трубниковский переулок;Смоленская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/286538770/;Москва;rent;flat;3;12;4;203.0;1970;400000;0;Раменки;Минская;Минская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/282318963/;Москва;rent;flat;29;45;4;175.0;2285;400000;0;Хорошево-Мневники;проспект Маршала Жукова;Зорге
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/282875132/;Москва;rent;flat;5;11;4;190.0;2105;400000;0;Тверской;Страстной бульвар;Чеховская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/285463536/;Москва;rent;flat;2;6;5;180.0;2222;400000;0;Пресненский;Трехпрудный переулок;Пушкинская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/286616346/;Москва;rent;flat;6;10;4;220.0;1818;400000;0;Якиманка;Малая Полянка;Полянка
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/281873780/;Москва;rent;flat;5;7;4;220.0;1818;400000;0;Басманный;Кривоколенный переулок;Тургеневская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/273896429/;Москва;rent;flat;1;2;4;209.0;1913;400000;0;Покровское-Стрешнево;Береговая;
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/271987701/;Москва;rent;flat;5;7;4;160.0;2500;400000;0;Тверской;Тверская;Маяковская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/279749906/;Москва;rent;flat;5;10;4;183.0;2185;400000;0;Тверской;Страстной бульвар;Чеховская
Istudio;real_estate_agent;https://www.cian.ru/rent/flat/272451298/;Москва;rent;flat;9;11;5;228.0;1754;400000;0;Басманный;Казарменный переулок;Курская
Галина Гусева;realtor;https://www.cian.ru/rent/flat/284903980/;Москва;rent;flat;5;8;4;190.0;2105;400000;0;Замоскворечье;Озерковская набережная;Новокузнецкая
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957911/;Москва;rent;flat;10;12;4;172.0;2441;420000;0;Тверской;1-й Тверской-Ямской переулок;Маяковская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288059321/;Москва;rent;flat;5;10;5;250.0;1680;420000;0;Пресненский;Климашкина;Улица 1905 года
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/281306560/;Москва;rent;flat;2;6;5;200.0;2100;420000;0;Пресненский;Малая Бронная;Маяковская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288088083/;Москва;rent;flat;3;7;4;196.0;2142;420000;0;Хамовники;Колымажный переулок;Арбатская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/278407871/;Москва;rent;flat;3;6;5;260.0;1653;430000;0;Хамовники;Пречистенка;Парк Культуры
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/285694601/;Москва;rent;flat;3;4;5;530.0;849;450000;0;Тверской;Петровка;Трубная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288544933/;Москва;rent;flat;4;16;4;170.0;2647;450000;0;Хамовники;Ружейный переулок;Смоленская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957834/;Москва;rent;flat;4;7;4;148.0;3040;450000;0;Пресненский;Хлыновский тупик;Арбатская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/285629977/;Москва;rent;flat;4;5;5;170.0;2647;450000;0;Арбат;Гоголевский бульвар;Кропоткинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958759/;Москва;rent;flat;4;6;5;238.0;1890;450000;0;Раменки;Косыгина;Воробьёвы горы
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/269942087/;Москва;rent;flat;32;57;4;177.0;2542;450000;0;Хорошевский;Чапаевский переулок;Аэропорт
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/274431441/;Москва;rent;flat;6;6;4;300.0;1500;450000;0;Арбат;Борисоглебский переулок;Арбатская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/280244942/;Москва;rent;flat;2;6;5;210.0;2142;450000;0;Тверской;1-й Колобовский переулок;Трубная
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/284023072/;Москва;rent;flat;6;8;4;191.0;2356;450000;0;Красносельский;Милютинский переулок;Лубянка
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287742365/;Москва;rent;flat;3;7;4;196.0;2295;450000;0;Хамовники;Колымажный переулок;Кропоткинская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288658385/;Москва;rent;flat;3;12;4;176.0;2556;450000;0;Тверской;1-й Тверской-Ямской переулок;Маяковская
Selenahome;real_estate_agent;https://www.cian.ru/rent/flat/251003432/;Москва;rent;flat;32;40;4;180.0;2500;450000;0;Хорошевский;Чапаевский переулок;Аэропорт
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288803609/;Москва;rent;flat;32;57;4;180.0;2500;450000;0;Хорошевский;Чапаевский переулок;Сокол
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/286327435/;Москва;rent;flat;4;5;5;170.0;2647;450000;0;Арбат;Гоголевский бульвар;Кропоткинская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/284039173/;Москва;rent;flat;4;7;4;150.0;3000;450000;0;Пресненский;Хлыновский тупик;Арбатская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/273784922/;Москва;rent;flat;2;2;5;215.0;2093;450000;0;Покровское-Стрешнево;Береговая;
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/285314620/;Москва;rent;flat;2;6;5;208.0;2163;450000;0;Тверской;1-й Колобовский переулок;Трубная
ИП Исмаилов А. А.;real_estate_agent;https://www.cian.ru/rent/flat/288165508/;Москва;rent;flat;11;43;5;213.0;2112;450000;0;Фили-Давыдково;Давыдковская;Славянский бульвар
Стоун Бридж эстейт;real_estate_agent;https://www.cian.ru/rent/flat/274404122/;Москва;rent;flat;4;7;4;150.0;3000;450000;0;Пресненский;Хлыновский тупик;Арбатская
VISTA;real_estate_agent;https://www.cian.ru/rent/flat/267250140/;Москва;rent;flat;7;8;4;200.0;2250;450000;0;Красносельский;Милютинский переулок;Лубянка
Валерия Архипова;realtor;https://www.cian.ru/rent/flat/288861327/;Москва;rent;flat;4;16;4;170.0;2647;450000;0;Хамовники;Ружейный переулок;Смоленская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/282878495/;Москва;rent;flat;25;37;4;196.0;2423;475000;0;Раменки;Мосфильмовская;Ломоносовский проспект
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286726194/;Москва;rent;flat;9;11;4;156.0;3076;480000;0;Тверской;Страстной бульвар;Пушкинская
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/285690251/;Москва;rent;flat;1;4;5;220.0;2272;500000;0;Хорошевский;проезд Аэропорта;Аэропорт
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/283159759/;Москва;rent;flat;6;8;5;220.0;2272;500000;0;Замоскворечье;Озерковская набережная;Павелецкая
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/282369145/;Москва;rent;flat;5;6;5;236.0;2118;500000;0;Беговой;3-я Ямского Поля;Белорусская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958471/;Москва;rent;flat;7;16;5;180.0;2777;500000;0;Арбат;Новый Арбат;Смоленская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958469/;Москва;rent;flat;7;16;5;180.0;2777;500000;0;Арбат;Новый Арбат;Смоленская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958156/;Москва;rent;flat;7;16;4;175.0;2857;500000;0;Арбат;Новый Арбат;Смоленская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288705581/;Москва;rent;flat;13;22;5;245.0;2040;500000;0;Филевский парк;Кастанаевская;Филёвский парк
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958041/;Москва;rent;flat;6;8;5;226.0;2212;500000;0;Замоскворечье;Озерковская набережная;Павелецкая
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288170452/;Москва;rent;flat;4;6;5;225.0;2222;500000;0;Хамовники;Староконюшенный переулок;Кропоткинская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/269729925/;Москва;rent;flat;13;30;5;300.0;1663;499000;0;Щукино;Авиационная;Щукинская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/268324100/;Москва;rent;flat;8;9;5;230.0;2173;500000;0;Якиманка;2-й Казачий переулок;Полянка
Selenahome;real_estate_agent;https://www.cian.ru/rent/flat/251004046/;Москва;rent;flat;34;40;4;180.0;2777;500000;0;Хорошевский;Чапаевский переулок;Аэропорт
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/281883721/;Москва;rent;flat;34;57;4;180.0;2777;500000;0;Хорошевский;Чапаевский переулок;Сокол
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/285069308/;Москва;rent;flat;1;2;5;250.0;2000;500000;0;Хорошево-Мневники;проезд Центральный Хорошевского Серебряного Бора;
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/282342750/;Москва;rent;flat;1;2;5;212.0;2358;500000;0;Покровское-Стрешнево;Береговая;
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/283553673/;Москва;rent;flat;13;34;5;300.0;1666;500000;0;Щукино;Авиационная;Щукинская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/287729618/;Москва;rent;flat;5;6;4;220.0;2272;500000;0;Арбат;переулок Романов;Библиотека им. Ленина
Mr. Franky Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288465951/;Москва;rent;flat;5;6;4;225.0;2222;500000;0;Арбат;переулок Романов;Библиотека им. Ленина
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/283582593/;Москва;rent;flat;40;85;5;189.0;2751;520000;0;Пресненский;1-й Красногвардейский проезд;Деловой центр
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/rent/flat/269340559/;Москва;rent;flat;3;7;4;183.0;3005;550000;0;Тверской;Петровка;Трубная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/269183646/;Москва;rent;flat;4;8;5;250.0;2200;550000;0;Тверской;Краснопролетарская;Новослободская
Ольга Пономарева;realtor;https://www.cian.ru/rent/flat/288621437/;Москва;rent;flat;2;5;4;136.0;4036;549000;0;Замоскворечье;Озерковская набережная;Новокузнецкая
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/284572665/;Москва;rent;flat;2;9;5;160.0;3437;550000;0;Арбат;Трубниковский переулок;Баррикадная
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288096913/;Москва;rent;flat;5;5;4;215.0;2697;580000;0;Арбат;переулок Плотников;Смоленская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288987122/;Москва;rent;flat;4;8;4;230.0;2608;600000;0;Хамовники;1-й Зачатьевский переулок;Кропоткинская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287692604/;Москва;rent;flat;7;7;4;236.0;2542;600000;0;Тверской;3-я Тверская-Ямская;Маяковская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/278693094/;Москва;rent;flat;11;28;4;191.0;3141;600000;0;Проспект Вернадского;Удальцова;Проспект Вернадского
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/285383978/;Москва;rent;flat;3;15;4;154.0;3896;600000;0;Мещанский;Протопоповский переулок;Проспект Мира
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/287254147/;Москва;rent;flat;2;5;5;250.0;2400;600000;0;Хамовники;Пречистенка;Кропоткинская
Mr. Franky Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288465675/;Москва;rent;flat;5;7;4;275.0;2181;600000;0;Пресненский;Тверской бульвар;Пушкинская
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/288020903/;Москва;rent;flat;2;15;4;190.0;3421;650000;0;Мещанский;Протопоповский переулок;Проспект Мира
Selenahome;real_estate_agent;https://www.cian.ru/rent/flat/272909042/;Москва;rent;flat;5;5;4;250.0;2600;650000;0;Пресненский;Тверской бульвар;Тверская
ЦеНтр ПИК;real_estate_agent;https://www.cian.ru/rent/flat/281703649/;Москва;rent;flat;14;14;5;400.0;1725;690000;0;Пресненский;Климашкина;Улица 1905 года
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/272737348/;Москва;rent;flat;7;14;5;252.0;2777;700000;0;Хамовники;2-я Фрунзенская;Фрунзенская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/267250082/;Москва;rent;flat;2;5;4;219.0;3196;700000;0;Хамовники;Молочный переулок;Парк Культуры
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/282318962/;Москва;rent;flat;2;5;5;300.0;2500;750000;0;Хамовники;7-й Ростовский переулок;Киевская
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/288422173/;Москва;rent;flat;1;50;5;193.0;4093;790000;0;Хорошевский;Чапаевский переулок;Сокол
МОСКВА СИТИ;real_estate_agent;https://www.cian.ru/rent/flat/283515241/;Москва;rent;flat;71;95;5;186.7;4284;800000;0;Пресненский;набережная Пресненская;Деловой центр
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288420076/;Москва;rent;flat;2;6;5;210.0;3857;810000;0;Хамовники;Пречистенка;Кропоткинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/256630677/;Москва;rent;flat;6;30;5;500.0;1700;850000;0;Проспект Вернадского;Ленинский проспект;Новаторская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/270406220/;Москва;rent;flat;6;30;5;380.0;2236;850000;0;Проспект Вернадского;Ленинский проспект;Проспект Вернадского
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/277216204/;Москва;rent;flat;5;6;4;210.0;4238;890000;0;Хамовники;переулок Коробейников;Парк Культуры
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/279566561/;Москва;rent;flat;4;4;5;287.0;3484;1000000;0;Крылатское;Островной проезд;Крылатское
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287556371/;Москва;rent;flat;3;6;4;178.0;8426;1500000;0;Хамовники;Ефремова;Спортивная
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/275276962/;Москва;rent;flat;11;12;4;257.0;5836;1500000;0;Раменки;Улофа Пальме;Минская
Slava Realty;real_estate_agent;https://www.cian.ru/rent/flat/286614926/;Москва;rent;flat;2;6;4;293.0;6484;1900000;0;Хамовники;Остоженка;Кропоткинская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/287779426/;Москва;rent;flat;2;6;5;293.0;6484;1900000;0;Хамовники;Остоженка;Кропоткинская
Комти-Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/286662353/;Москва;rent;flat;8;9;4;64.0;734;47000;50;Гольяново;Хабаровская;Щёлковская
Азбука Жилья Аренда;real_estate_agent;https://www.cian.ru/rent/flat/285279358/;Москва;rent;flat;3;18;4;85.0;588;50000;60;Обручевский;Обручева;Новаторская
Азбука Жилья Аренда;real_estate_agent;https://www.cian.ru/rent/flat/287426390/;Москва;rent;flat;10;17;4;110.0;536;59000;0;Кунцево;Рублевское шоссе;Молодёжная
Ирина Григорьева;realtor;https://www.cian.ru/rent/flat/288085855/;Москва;rent;flat;8;9;4;78.0;769;60000;50;Лосиноостровский;Стартовая;Медведково
Азбука Жилья Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288008225/;Москва;rent;flat;10;22;4;101.0;613;62000;50;Ломоносовский;Академика Пилюгина;Новаторская
ГлавУпДК при МИД России;real_estate_agent;https://www.cian.ru/rent/flat/288898116/;Москва;rent;flat;6;22;4;99.6;630;62781;0;Останкинский;Академика Королева;ВДНХ
ГлавУпДК при МИД России;real_estate_agent;https://www.cian.ru/rent/flat/288898121/;Москва;rent;flat;11;22;4;100.8;630;63538;0;Останкинский;Академика Королева;ВДНХ
Азбука Жилья Аренда;real_estate_agent;https://www.cian.ru/rent/flat/287542057/;Москва;rent;flat;8;17;4;110.0;581;64000;50;Обручевский;Обручева;Новаторская
МИЭЛЬ;real_estate_agent;https://www.cian.ru/rent/flat/287573979/;Москва;rent;flat;1;9;4;93.0;698;65000;60;;;Бунинская аллея
Луиза Сахнова;realtor;https://www.cian.ru/rent/flat/152621878/;Москва;rent;flat;14;22;4;100.0;650;65000;50;Митино;переулок Ангелов;Пятницкое шоссе
Александр Тепляков;realtor;https://www.cian.ru/rent/flat/232905184/;Москва;rent;flat;7;14;4;105.0;619;65000;60;Рязанский;Волжский бульвар;Текстильщики
ГлавУпДК при МИД России;real_estate_agent;https://www.cian.ru/rent/flat/288898177/;Москва;rent;flat;10;17;4;110.2;616;67920;0;Кунцево;Рублевское шоссе;Молодёжная
Азбука Жилья Аренда;real_estate_agent;https://www.cian.ru/rent/flat/277289346/;Москва;rent;flat;4;18;4;85.0;794;67500;50;Обручевский;Обручева;Проспект Вернадского
Азбука Жилья Аренда;real_estate_agent;https://www.cian.ru/rent/flat/279771835/;Москва;rent;flat;9;17;4;110.2;617;68000;50;Кунцево;Рублевское шоссе;Молодёжная
Мария Сахарова;realtor;https://www.cian.ru/rent/flat/288086166/;Москва;rent;flat;5;22;4;140.0;485;68000;50;Москворечье-Сабурово;Борисовские Пруды;Москворечье
Татьяна Набатова;realtor;https://www.cian.ru/rent/flat/288971704/;Москва;rent;flat;2;17;4;110.0;636;70000;50;;;Бунинская аллея
Евгений Якушев;realtor;https://www.cian.ru/rent/flat/279016352/;Москва;rent;flat;2;17;4;95.0;736;70000;0;Ново-Переделкино;Лукинская;Новопеределкино
Сергей Доля;realtor;https://www.cian.ru/rent/flat/287569492/;Москва;rent;flat;13;22;4;102.0;686;70000;0;Бутырский;Милашенкова;Фонвизинская
ГлавУпДК при МИД России;real_estate_agent;https://www.cian.ru/rent/flat/288898154/;Москва;rent;flat;8;9;4;102.5;688;70614;0;Ломоносовский;Ленинский проспект;Новые Черёмушки
Центр Недвижимости плюс;real_estate_agent;https://www.cian.ru/rent/flat/263970916/;Москва;rent;flat;7;8;4;87.0;827;72000;50;Измайлово;9-я Парковая;Первомайская
ОХОТНЫЙ РЯД офис Тверская;real_estate_agent;https://www.cian.ru/rent/flat/288360248/;Москва;rent;flat;1;5;4;100.0;750;75000;50;Нагатинский затон;Судостроительная;Нагатинский Затон
Центр Недвижимости плюс;real_estate_agent;https://www.cian.ru/rent/flat/262163836/;Москва;rent;flat;1;14;4;77.0;974;75000;50;Братеево;Ключевая;Алма-Атинская
Михаил Волобуев;realtor;https://www.cian.ru/rent/flat/286975904/;Москва;rent;flat;7;8;4;80.4;932;75000;50;Алексеевский;проспект Мира;ВДНХ
ГлавУпДК при МИД России;real_estate_agent;https://www.cian.ru/rent/flat/288898148/;Москва;rent;flat;8;9;5;112.5;693;78000;0;Мещанский;Большая Переяславская;Проспект Мира
Азбука Жилья Аренда;real_estate_agent;https://www.cian.ru/rent/flat/279050418/;Москва;rent;flat;14;17;4;110.0;718;79000;25;Кунцево;Партизанская;Молодёжная
ИНКОМ-Недвижимость. Аренда;real_estate_agent;https://www.cian.ru/rent/flat/286426830/;Москва;rent;flat;5;5;4;100.0;800;80000;50;Лефортово;Ухтомская;Лефортово
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288723915/;Москва;rent;flat;8;8;4;94.0;851;80000;20;Ломоносовский;Крупской;Университет
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288402381/;Москва;rent;flat;6;9;4;62.0;1290;80000;50;Таганский;Стройковская;Пролетарская
BARSANDKEY;real_estate_agent;https://www.cian.ru/rent/flat/288805963/;Москва;rent;flat;5;6;4;93.0;860;80000;20;Щукино;Народного Ополчения;Октябрьское поле
Центр Недвижимости плюс;real_estate_agent;https://www.cian.ru/rent/flat/288748512/;Москва;rent;flat;1;5;4;98.2;814;80000;50;Измайлово;5-я Парковая;Первомайская
ГлавУпДК при МИД России;real_estate_agent;https://www.cian.ru/rent/flat/288898159/;Москва;rent;flat;1;9;4;88.8;898;79780;0;Мещанский;Средняя Переяславская;Рижская
МГСН-отдел продаж;real_estate_agent;https://www.cian.ru/rent/flat/287018434/;Москва;rent;flat;4;16;4;94.0;851;80000;0;Митино;Пятницкое шоссе;Пятницкое шоссе
Домина;real_estate_agent;https://www.cian.ru/rent/flat/264496244/;Москва;rent;flat;2;6;4;115.0;695;80000;0;Перово;1-я Владимирская;Перово
Татьяна Морева;realtor;https://www.cian.ru/rent/flat/287923346/;Москва;rent;flat;1;5;4;98.2;814;80000;50;Измайлово;5-я Парковая;Первомайская
Лунный Свет;real_estate_agent;https://www.cian.ru/rent/flat/285826030/;Москва;rent;flat;5;16;4;102.0;803;82000;0;Таганский;Талалихина;Пролетарская
Ольга Баштанова;realtor;https://www.cian.ru/rent/flat/287930465/;Москва;rent;flat;3;17;4;96.5;880;85000;50;Коньково;Введенского;Беляево
MiProfi;real_estate_agent;https://www.cian.ru/rent/flat/192490822/;Москва;rent;flat;5;8;4;89.0;955;85000;0;Алексеевский;Павла Корчагина;ВДНХ
