author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price_per_month;commissions;district;street;underground
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/284130215/;Москва;rent;flat;8;9;3;64.0;859;55000;50;Коньково;Академика Арцимовича;Коньково
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281960193/;Москва;rent;flat;3;8;3;80.0;687;55000;50;Ломоносовский;Крупской;Университет
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288761132/;Москва;rent;flat;1;12;3;64.0;859;55000;50;Бибирево;Мурановская;Бибирево
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288470005/;Москва;rent;flat;3;5;3;55.0;1000;55000;50;Соколиная гора;Семеновский переулок;Семёновская
Надежда Филатова;realtor;https://www.cian.ru/rent/flat/288979198/;Москва;rent;flat;2;9;3;62.0;887;55000;50;Коньково;Генерала Антонова;Беляево
ID 55394;real_estate_agent;https://www.cian.ru/rent/flat/288658083/;Москва;rent;flat;9;12;3;68.0;808;55000;50;Черемушки;Херсонская;Зюзино
Наталья  Лысогорова;realtor;https://www.cian.ru/rent/flat/247395101/;Москва;rent;flat;6;12;3;62.0;887;55000;40;Отрадное;Санникова;Отрадное
ЕВРОДОМ;real_estate_agent;https://www.cian.ru/rent/flat/288949758/;Москва;rent;flat;5;16;3;75.0;733;55000;50;Царицыно;Бакинская;Царицыно
Андрей Пилявский;realtor;https://www.cian.ru/rent/flat/288415524/;Москва;rent;flat;8;9;3;63.0;873;55000;50;Рязанский;4-й Вешняковский проезд;Рязанский проспект
Наталья Тамахина;realtor;https://www.cian.ru/rent/flat/288602202/;Москва;rent;flat;3;5;3;59.0;932;55000;0;Щукино;Маршала Новикова;Щукинская
ID 4851;realtor;https://www.cian.ru/rent/flat/242938981/;Москва;rent;flat;5;5;3;58.5;940;55000;50;Преображенское;Суворовская;Преображенская площадь
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288571591/;Москва;rent;flat;21;25;3;90.0;611;55000;50;Орехово-Борисово Южное;Ясеневая;Домодедовская
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/286368040/;Москва;rent;flat;3;14;3;80.0;687;55000;30;Северное Бутово;Старобитцевская;Лесопарковая
Елена Андреева;realtor;https://www.cian.ru/rent/flat/288325345/;Москва;rent;flat;5;9;3;59.0;932;55000;50;Вешняки;Кетчерская;Новогиреево
ID 81618976;realtor;https://www.cian.ru/rent/flat/288779584/;Москва;rent;flat;4;9;3;64.0;859;55000;50;Левобережный;Фестивальная;Речной вокзал
ID 13853265;homeowner;https://www.cian.ru/rent/flat/283837957/;Москва;rent;flat;6;9;3;59.04;931;55000;0;Котловка;Дмитрия Ульянова;Академическая
ID 98952574;unknown;https://www.cian.ru/rent/flat/287829049/;Москва;rent;flat;9;25;3;90.4;608;55000;0;Орехово-Борисово Южное;Ясеневая;Зябликово
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287976100/;Москва;rent;flat;2;9;3;60.0;933;56000;50;Чертаново Центральное;Днепропетровская;Пражская
ЖилКомСтрой;real_estate_agent;https://www.cian.ru/rent/flat/288964676/;Москва;rent;flat;7;9;3;58.0;965;56000;50;Хорошево-Мневники;Демьяна Бедного;Народное Ополчение
ID 25853;realtor;https://www.cian.ru/rent/flat/288368836/;Москва;rent;flat;7;9;3;59.0;949;56000;60;Теплый Стан;Генерала Тюленева;Тёплый Стан
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/rent/flat/287950016/;Москва;rent;flat;8;9;3;58.0;965;56000;50;Даниловский;Мытная;
Олег Токарь;realtor;https://www.cian.ru/rent/flat/287003150/;Москва;rent;flat;4;5;3;72.0;791;57000;0;Можайский;Толбухина;Сетунь
Виталий Васильев;realtor;https://www.cian.ru/rent/flat/285769186/;Москва;rent;flat;4;14;3;61.0;934;57000;50;Ново-Переделкино;Скульптора Мухиной;Новопеределкино
ID 7154644;realtor;https://www.cian.ru/rent/flat/288925058/;Москва;rent;flat;2;12;3;72.0;805;58000;50;Тимирязевский;Красностуденческий проезд;Тимирязевская
ID 75925139;unknown;https://www.cian.ru/rent/flat/288953395/;Москва;rent;flat;7;23;3;70.0;842;59000;0;;;Филатов Луг
ID 102291727;real_estate_agent;https://www.cian.ru/rent/flat/288970025/;Москва;rent;flat;3;19;3;62.0;967;60000;50;Кунцево;Бобруйская;Молодёжная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288416643/;Москва;rent;flat;5;12;3;80.0;750;60000;50;Косино-Ухтомский;Святоозерская;Лухмановская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286464392/;Москва;rent;flat;21;25;3;80.0;750;60000;50;Тропарево-Никулино;Никулинская;Озёрная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288364471/;Москва;rent;flat;2;22;3;80.0;750;60000;50;Ховрино;Ляпидевского;Беломорская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288901322/;Москва;rent;flat;1;9;3;54.0;1111;60000;50;Печатники;Полбина;Депо
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287587154/;Москва;rent;flat;3;5;3;74.0;810;60000;50;Соколиная гора;Окружной проезд;Измайлово
ID 55394;real_estate_agent;https://www.cian.ru/rent/flat/288279063/;Москва;rent;flat;5;9;3;56.0;1071;60000;40;Измайлово;Первомайская;Первомайская
ID 1176;realtor;https://www.cian.ru/rent/flat/288652737/;Москва;rent;flat;15;16;3;83.0;722;60000;0;Коптево;Космонавта Волкова;Красный Балтиец
RainbowEstate;real_estate_agent;https://www.cian.ru/rent/flat/234662587/;Москва;rent;flat;4;16;3;76.0;789;60000;50;Строгино;Таллинская;Строгино
Дмитрий Горлов;realtor;https://www.cian.ru/rent/flat/280129080/;Москва;rent;flat;7;9;3;65.0;923;60000;50;Текстильщики;Люблинская;Текстильщики
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288792811/;Москва;rent;flat;1;5;3;60.0;1000;60000;50;Бутырский;Руставели;Бутырская
Евгений Герасимов;realtor;https://www.cian.ru/rent/flat/288904129/;Москва;rent;flat;11;18;3;74.0;810;60000;50;;;Бунинская аллея
ID 22048;realtor;https://www.cian.ru/rent/flat/287473686/;Москва;rent;flat;10;16;3;70.0;857;60000;50;Теплый Стан;Теплый Стан;Тёплый Стан
ID 178936;realtor;https://www.cian.ru/rent/flat/288826636/;Москва;rent;flat;3;5;3;80.0;750;60000;50;Коптево;3-й Михалковский переулок;Коптево
ID 4143;realtor;https://www.cian.ru/rent/flat/288498704/;Москва;rent;flat;5;9;3;58.6;1023;60000;50;Орехово-Борисово Северное;Ореховый бульвар;Домодедовская
Ирина Суркова;realtor;https://www.cian.ru/rent/flat/286982187/;Москва;rent;flat;6;10;3;64.0;937;60000;50;Якиманка;Ленинский проспект;Октябрьская
ПАРТНЕР;real_estate_agent;https://www.cian.ru/rent/flat/288760473/;Москва;rent;flat;11;19;3;56.0;1071;60000;50;;;Прокшино
ID 32403;real_estate_agent;https://www.cian.ru/rent/flat/287985332/;Москва;rent;flat;8;16;3;75.0;800;60000;50;Ясенево;Новоясеневский проспект;Ясенево
ID 211233;real_estate_agent;https://www.cian.ru/rent/flat/286447124/;Москва;rent;flat;2;7;3;75.0;800;60000;50;Аэропорт;Ленинградский проспект;Аэропорт
Сергей Дудин;realtor;https://www.cian.ru/rent/flat/288691435/;Москва;rent;flat;2;4;3;60.0;1000;60000;25;Академический;Шверника;Академическая
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/287992337/;Москва;rent;flat;12;12;3;60.0;1000;60000;30;Косино-Ухтомский;Святоозерская;Улица Дмитриевского
ЦАН;real_estate_agent;https://www.cian.ru/rent/flat/287824271/;Москва;rent;flat;5;24;3;70.0;857;60000;30;Южное Бутово;Адмирала Лазарева;Бунинская аллея
ID 88514737;unknown;https://www.cian.ru/rent/flat/288924582/;Москва;rent;flat;2;14;3;84.0;714;60000;0;Северное Медведково;Грекова;Медведково
ID 52608635;realtor;https://www.cian.ru/rent/flat/288874154/;Москва;rent;flat;4;25;3;53.5;1121;60000;25;;;Коммунарка
ID 104270149;homeowner;https://www.cian.ru/rent/flat/288818059/;Москва;rent;flat;7;12;3;64.0;937;60000;0;Фили-Давыдково;Давыдковская;Славянский бульвар
ID 57034267;homeowner;https://www.cian.ru/rent/flat/287548792/;Москва;rent;flat;12;12;3;65.0;923;60000;0;Нагатино-Садовники;Нагатинская;Нагатинская
ID 97950761;homeowner;https://www.cian.ru/rent/flat/287922846/;Москва;rent;flat;1;5;3;57.0;1052;60000;0;Раменки;Ломоносовский проспект;Ломоносовский проспект
Владимир Поповский;realtor;https://www.cian.ru/rent/flat/288934738/;Москва;rent;flat;1;5;3;76.0;815;62000;40;Хорошево-Мневники;Новохорошевский проезд;Народное Ополчение
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288961535/;Москва;rent;flat;1;5;3;72.0;861;62000;50;Хорошево-Мневники;Новохорошевский проезд;Народное Ополчение
Илья Радченко;realtor;https://www.cian.ru/rent/flat/271947931/;Москва;rent;flat;10;16;3;74.0;837;62000;50;Восточное Дегунино;Дубнинская;Бескудниково
Адрес;real_estate_agent;https://www.cian.ru/rent/flat/288376103/;Москва;rent;flat;12;17;3;75.0;826;62000;30;Солнцево;Авиаторов;Солнцево
ID 64723578;homeowner;https://www.cian.ru/rent/flat/288912689/;Москва;rent;flat;7;33;3;58.0;1068;62000;0;Западное Дегунино;Ижорская;Ховрино
ID 67233332;homeowner;https://www.cian.ru/rent/flat/278650628/;Москва;rent;flat;4;9;3;56.0;1107;62000;0;Можайский;Гришина;Рабочий посёлок
Вероника Яшина;realtor;https://www.cian.ru/rent/flat/288719033/;Москва;rent;flat;7;21;3;68.0;926;63000;50;Тропарево-Никулино;Востряковское шоссе;Озёрная
Виталий Васильев;realtor;https://www.cian.ru/rent/flat/288747893/;Москва;rent;flat;6;23;3;75.0;840;63000;50;Рязанский;Васильцовский Стан;Текстильщики
ID 7467774;realtor;https://www.cian.ru/rent/flat/288369035/;Москва;rent;flat;1;19;3;76.0;828;63000;50;;;Рассказовка
ID 1400;realtor;https://www.cian.ru/rent/flat/208501497/;Москва;rent;flat;8;14;3;76.0;855;65000;40;Коптево;Космонавта Волкова;Красный Балтиец
ОХОТНЫЙ РЯД офис Тверская;real_estate_agent;https://www.cian.ru/rent/flat/288757599/;Москва;rent;flat;14;17;3;75.0;866;65000;50;Обручевский;Наметкина;Новые Черёмушки
MDconnect;real_estate_agent;https://www.cian.ru/rent/flat/288985499/;Москва;rent;flat;10;17;3;103.0;631;65000;50;;;Тёплый Стан
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281960861/;Москва;rent;flat;12;12;3;63.0;1031;65000;50;Можайский;Барвихинская;Сетунь
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287506180/;Москва;rent;flat;5;24;3;70.0;928;65000;25;Южное Бутово;Адмирала Лазарева;Бунинская аллея
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288531944/;Москва;rent;flat;7;9;3;59.0;1101;65000;50;Тимирязевский;Астрадамская;Тимирязевская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286943917/;Москва;rent;flat;3;9;3;60.0;1083;65000;50;Коньково;Миклухо-Маклая;Беляево
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287403046/;Москва;rent;flat;4;6;3;82.0;792;65000;50;Пресненский;Звенигородское шоссе;Улица 1905 года
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288752544/;Москва;rent;flat;14;16;3;76.0;855;65000;50;Коньково;Миклухо-Маклая;Беляево
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287387008/;Москва;rent;flat;7;14;3;75.0;866;65000;50;Выхино-Жулебино;Генерала Кузнецова;Жулебино
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287733322/;Москва;rent;flat;13;16;3;76.0;855;65000;50;Митино;Пятницкое шоссе;Пятницкое шоссе
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/283720203/;Москва;rent;flat;7;16;3;80.0;812;65000;50;Можайский;Сколковское шоссе;Сетунь
Ксения Попова;realtor;https://www.cian.ru/rent/flat/288968911/;Москва;rent;flat;3;9;3;55.0;1181;65000;50;Тропарево-Никулино;проспект Вернадского;Юго-Западная
Александр Головнин;realtor;https://www.cian.ru/rent/flat/265320888/;Москва;rent;flat;10;15;3;80.0;812;65000;50;;;Коммунарка
ЦАН;real_estate_agent;https://www.cian.ru/rent/flat/288895901/;Москва;rent;flat;3;9;3;62.0;1048;65000;50;Коньково;Миклухо-Маклая;Беляево
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/rent/flat/286608517/;Москва;rent;flat;6;16;3;75.6;859;65000;50;Можайский;Можайское шоссе;Рабочий посёлок
ПИК-Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288774965/;Москва;rent;flat;2;14;3;60.1;1096;65900;45;Солнцево;Боровское шоссе;Говорово
ПИК-Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288840856/;Москва;rent;flat;5;17;3;85.7;758;65000;45;;;Бунинская аллея
ID 825484;realtor;https://www.cian.ru/rent/flat/288890768/;Москва;rent;flat;20;22;3;78.0;833;65000;40;Ясенево;Литовский бульвар;Ясенево
ID 14085;realtor;https://www.cian.ru/rent/flat/288853358/;Москва;rent;flat;5;6;3;65.6;990;65000;50;Даниловский;Серпуховский Вал;Шаболовская
КлючЪ;real_estate_agent;https://www.cian.ru/rent/flat/279254883/;Москва;rent;flat;2;7;3;83.0;783;65000;50;Коптево;Зои и Александра Космодемьянских;Красный Балтиец
BARSANDKEY;real_estate_agent;https://www.cian.ru/rent/flat/288457185/;Москва;rent;flat;6;9;3;64.0;1015;65000;50;Очаково-Матвеевское;Матвеевская;Аминьевская
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288792857/;Москва;rent;flat;2;5;3;63.0;1031;65000;50;Новогиреево;2-я Владимирская;Перово
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288617477/;Москва;rent;flat;5;25;3;64.0;1015;65000;30;Нижегородский;Рязанский проспект;Нижегородская
Юлия Зобнина;realtor;https://www.cian.ru/rent/flat/288113445/;Москва;rent;flat;5;5;3;84.0;773;65000;0;Южное Бутово;Южнобутовская;Улица Горчакова
ЦАН;real_estate_agent;https://www.cian.ru/rent/flat/288468729/;Москва;rent;flat;12;14;3;56.0;1160;65000;50;Марьина роща;Складочная;Дмитровская
Градсити;real_estate_agent;https://www.cian.ru/rent/flat/288096817/;Москва;rent;flat;7;17;3;65.0;1000;65000;60;Раменки;Раменки;Мичуринский проспект
ID 12718934;unknown;https://www.cian.ru/rent/flat/282133775/;Москва;rent;flat;7;16;3;78.0;833;65000;30;Дмитровский;Клязьминская;Селигерская
ID 31623845;homeowner;https://www.cian.ru/rent/flat/288961987/;Москва;rent;flat;17;18;3;52.9;1228;65000;0;;;Прокшино
ID 15049636;unknown;https://www.cian.ru/rent/flat/288925312/;Москва;rent;flat;8;9;3;90.0;722;65000;0;;;Бунинская аллея
ID 68095980;unknown;https://www.cian.ru/rent/flat/263287534/;Москва;rent;flat;4;12;3;62.0;1048;65000;60;Строгино;Неманский проезд;Строгино
ID 39092207;unknown;https://www.cian.ru/rent/flat/288746656/;Москва;rent;flat;1;9;3;54.5;1192;65000;50;Басманный;Большая Почтовая;Бауманская
ID 84461518;unknown;https://www.cian.ru/rent/flat/277837372/;Москва;rent;flat;2;11;3;74.0;878;65000;50;;;Рассказовка
Марина  Скомарохина;realtor;https://www.cian.ru/rent/flat/288214204/;Москва;rent;flat;8;22;3;75.0;866;65000;50;Москворечье-Сабурово;Пролетарский проспект;Кантемировская
ID 19201890;homeowner;https://www.cian.ru/rent/flat/194192065/;Москва;rent;flat;8;8;3;41.9;1563;65500;0;Таганский;Новорогожская;Римская
ID 212836;unknown;https://www.cian.ru/rent/flat/288757658/;Москва;rent;flat;2;8;3;56.3;1154;65000;50;Филевский парк;Сеславинская;Багратионовская
ID 304170;unknown;https://www.cian.ru/rent/flat/282506279/;Москва;rent;flat;10;14;3;80.0;812;65000;50;Кунцево;Рублевское шоссе;Молодёжная
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288548578/;Москва;rent;flat;23;26;3;80.0;837;67000;50;Западное Дегунино;Базовская;Яхромская
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/rent/flat/288174539/;Москва;rent;flat;6;16;3;73.0;917;67000;0;Строгино;Маршала Катукова;
Адрес;real_estate_agent;https://www.cian.ru/rent/flat/287167689/;Москва;rent;flat;7;17;3;75.0;893;67000;50;Хорошевский;Хорошевское шоссе;Полежаевская
МИР-Н;real_estate_agent;https://www.cian.ru/rent/flat/283964241/;Москва;rent;flat;11;17;3;72.7;935;68000;30;Северное Измайлово;Щелковское шоссе;Щёлковская
ID 3282;realtor;https://www.cian.ru/rent/flat/275804876/;Москва;rent;flat;13;22;3;77.0;883;68000;50;Люблино;Тихая;Волжская
Олимп плюс;real_estate_agent;https://www.cian.ru/rent/flat/242504765/;Москва;rent;flat;2;5;3;80.0;862;69000;50;Ростокино;Сельскохозяйственная;Улица Сергея Эйзенштейна
ID 207039;realtor;https://www.cian.ru/rent/flat/288703230/;Москва;rent;flat;2;16;3;67.0;1044;69990;50;Теплый Стан;Островитянова;Коньково
Монолит;real_estate_agent;https://www.cian.ru/rent/flat/288986774/;Москва;rent;flat;13;17;3;87.0;804;70000;50;Марьино;Братиславская;Братиславская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288053235/;Москва;rent;flat;4;5;3;52.0;1346;70000;50;Мещанский;переулок Васнецова;Сухаревская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958352/;Москва;rent;flat;21;22;3;80.0;875;70000;25;Северный;Дмитровское шоссе;Новодачная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/284498072/;Москва;rent;flat;13;17;3;74.0;945;70000;0;Орехово-Борисово Северное;Шипиловский проезд;Орехово
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288301147/;Москва;rent;flat;19;22;3;77.0;909;70000;50;Восточное Измайлово;15-я Парковая;Первомайская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288003342/;Москва;rent;flat;10;12;3;67.0;1044;70000;35;Орехово-Борисово Южное;Каширское шоссе;Домодедовская
Евгений Герасимов;realtor;https://www.cian.ru/rent/flat/288952712/;Москва;rent;flat;1;8;3;83.0;843;70000;60;Академический;Профсоюзная;Профсоюзная
АНБИС;real_estate_agent;https://www.cian.ru/rent/flat/284400215/;Москва;rent;flat;11;22;3;60.0;1166;70000;50;Марьино;Перерва;Братиславская
ID 129576;realtor;https://www.cian.ru/rent/flat/287742725/;Москва;rent;flat;17;17;3;77.0;909;70000;50;Митино;Пятницкое шоссе;Волоколамская
АТН;real_estate_agent;https://www.cian.ru/rent/flat/286475018/;Москва;rent;flat;4;16;3;65.0;1076;70000;30;Таганский;Таганская;Марксистская
ИНГРУПП;real_estate_agent;https://www.cian.ru/rent/flat/231376297/;Москва;rent;flat;14;17;3;80.0;875;70000;50;Северное Медведково;Студеный проезд;Медведково
Ирина Суркова;realtor;https://www.cian.ru/rent/flat/287775502/;Москва;rent;flat;15;17;3;62.0;1129;70000;50;Раменки;Мичуринский проспект;Ломоносовский проспект
Виталий Васильев;realtor;https://www.cian.ru/rent/flat/288858244/;Москва;rent;flat;13;13;3;57.0;1228;70000;50;Отрадное;Римского-Корсакова;Отрадное
ID 9876640;realtor;https://www.cian.ru/rent/flat/287538561/;Москва;rent;flat;5;5;3;57.0;1228;70000;40;Хамовники;Смоленский бульвар;Смоленская
ЦАН;real_estate_agent;https://www.cian.ru/rent/flat/288368786/;Москва;rent;flat;13;17;3;77.0;909;70000;50;Орехово-Борисово Северное;Шипиловский проезд;Орехово
ID 12520480;realtor;https://www.cian.ru/rent/flat/288578759/;Москва;rent;flat;3;5;3;80.0;875;70000;50;Ломоносовский;Строителей;Университет
ID 146950;realtor;https://www.cian.ru/rent/flat/287449461/;Москва;rent;flat;12;17;3;80.0;875;70000;50;Тропарево-Никулино;Академика Анохина;Юго-Западная
ID 72516213;unknown;https://www.cian.ru/rent/flat/288876511/;Москва;rent;flat;13;15;3;60.9;1149;70000;0;просторная квартира. Все окна выходят во двоа площадку;школу;
ID 104223306;unknown;https://www.cian.ru/rent/flat/288756234/;Москва;rent;flat;6;17;3;78.0;897;70000;50;Зюзино;Сивашская;Нахимовский проспект
Екатерина Попова;realtor;https://www.cian.ru/rent/flat/287248054/;Москва;rent;flat;16;17;3;78.0;897;70000;0;Марьино;Братиславская;Братиславская
ID 20195205;realtor;https://www.cian.ru/rent/flat/288400248/;Москва;rent;flat;5;9;3;60.0;1166;70000;0;Свиблово;проезд Берингов;Свиблово
ЦАН;real_estate_agent;https://www.cian.ru/rent/flat/288166218/;Москва;rent;flat;14;17;3;80.0;900;72000;50;Митино;Митинская;Пятницкое шоссе
Кирилл Гапов;realtor;https://www.cian.ru/rent/flat/288807942/;Москва;rent;flat;9;24;3;60.5;1239;74999;60;Покровское-Стрешнево;Волоколамское шоссе;Спартак
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288210759/;Москва;rent;flat;2;7;3;73.0;1027;75000;0;Беговой;Ленинградский проспект;Белорусская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288083439/;Москва;rent;flat;18;18;3;78.0;961;75000;50;Донской;Варшавское шоссе;Верхние котлы
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288548765/;Москва;rent;flat;7;12;3;68.0;1102;75000;50;Зюзино;Сивашская;Нахимовский проспект
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288230522/;Москва;rent;flat;11;22;3;76.0;986;75000;50;Солнцево;Солнцевский проспект;Солнцево
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287531339/;Москва;rent;flat;17;17;3;84.0;892;75000;20;Пресненский;Шелепихинское шоссе;Шелепиха
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288819548/;Москва;rent;flat;3;8;3;68.0;1102;75000;0;Даниловский;Симоновский Вал;Автозаводская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958027/;Москва;rent;flat;6;8;3;71.0;1056;75000;0;Гагаринский;Университетский проспект;Университет
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957996/;Москва;rent;flat;9;10;3;75.0;1000;75000;0;Пресненский;Зоологическая;Баррикадная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/285458610/;Москва;rent;flat;9;17;3;135.0;555;75000;20;Можайский;Толбухина;Сетунь
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288702563/;Москва;rent;flat;3;9;3;60.0;1250;75000;50;Кунцево;Ельнинская;Молодёжная
ЦАН;real_estate_agent;https://www.cian.ru/rent/flat/288655368/;Москва;rent;flat;3;5;3;63.0;1190;75000;50;Зюзино;Каховка;Зюзино
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/287192847/;Москва;rent;flat;6;9;3;95.0;789;75000;50;Ломоносовский;Крупской;Университет
Оксана Волошина;realtor;https://www.cian.ru/rent/flat/287432789/;Москва;rent;flat;2;8;3;76.0;986;75000;50;Сокол;Волоколамское шоссе;Стрешнево
ID 40657;realtor;https://www.cian.ru/rent/flat/215690303/;Москва;rent;flat;5;12;3;82.0;914;75000;40;Марьино;Луговой проезд;Марьино
ЦеНтр ПИК;real_estate_agent;https://www.cian.ru/rent/flat/279971047/;Москва;rent;flat;9;10;3;76.0;986;75000;0;Пресненский;Зоологическая;Баррикадная
ID 25805627;realtor;https://www.cian.ru/rent/flat/288570581/;Москва;rent;flat;12;17;3;75.0;1000;75000;50;Ново-Переделкино;Боровское шоссе;Новопеределкино
Виталий Васильев;realtor;https://www.cian.ru/rent/flat/288557819/;Москва;rent;flat;3;11;3;80.0;937;75000;50;Донской;Варшавское шоссе;Тульская
ID 146950;realtor;https://www.cian.ru/rent/flat/239031103/;Москва;rent;flat;6;8;3;80.0;937;75000;50;Гагаринский;Ленинский проспект;Университет
ID 15461358;homeowner;https://www.cian.ru/rent/flat/274736138/;Москва;rent;flat;2;8;3;70.0;1071;75000;0;Ломоносовский;Марии Ульяновой;Проспект Вернадского
ID 348825;homeowner;https://www.cian.ru/rent/flat/288537748/;Москва;rent;flat;10;12;3;65.0;1153;75000;0;Котловка;Севастопольский проспект;Крымская
Анастасия Васильева;realtor;https://www.cian.ru/rent/flat/286640644/;Москва;rent;flat;22;33;3;57.0;1315;75000;50;Дмитровский;Лобненская;Лианозово
Наталия Ермакова;realtor;https://www.cian.ru/rent/flat/288316362/;Москва;rent;flat;6;18;3;118.0;635;75000;50;Бирюлево Восточное;Михневская;Царицыно
ID 14042777;homeowner;https://www.cian.ru/rent/flat/285367677/;Москва;rent;flat;2;6;3;90.0;844;76000;0;Перово;1-я Владимирская;Перово
ID 480859;realtor;https://www.cian.ru/rent/flat/288878607/;Москва;rent;flat;9;16;3;74.0;1040;77000;40;Сокольники;Сокольническая площадь;Сокольники
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957451/;Москва;rent;flat;7;17;3;90.0;866;78000;20;Филевский парк;Олеко Дундича;Багратионовская
ПИК-Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288684416/;Москва;rent;flat;12;17;3;76.5;1022;78200;45;Люблино;Верхние Поля;Люблино
ПИК-Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288731874/;Москва;rent;flat;21;25;3;88.8;880;78200;40;Солнцево;Боровское шоссе;Говорово
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/288647613/;Москва;rent;flat;14;16;3;80.0;987;79000;20;Басманный;Госпитальный Вал;Электрозаводская
Vershina Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/270955467/;Москва;rent;flat;14;16;3;85.0;929;79000;0;Басманный;Госпитальный Вал;Электрозаводская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287233730/;Москва;rent;flat;5;8;3;82.0;975;80000;0;Гагаринский;Ленинский проспект;Ленинский проспект
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287233732/;Москва;rent;flat;4;8;3;83.0;963;80000;0;Гагаринский;Ленинский проспект;Университет
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287718104/;Москва;rent;flat;2;5;3;74.0;1081;80000;50;Южнопортовый;7-я Кожуховская;Дубровка
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288372061/;Москва;rent;flat;2;5;3;79.0;1012;80000;50;Ростокино;Вильгельма Пика;Ботанический сад
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287929031/;Москва;rent;flat;2;9;3;88.0;909;80000;0;Южнопортовый;6-я Кожуховская;Автозаводская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288703460/;Москва;rent;flat;3;14;3;85.0;941;80000;50;Северное Измайлово;Щелковское шоссе;Щёлковская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288467992/;Москва;rent;flat;15;17;3;100.0;800;80000;0;Западное Дегунино;Коровинское шоссе;Селигерская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286529572/;Москва;rent;flat;12;14;3;98.0;816;80000;0;Хорошево-Мневники;Мневники;Народное Ополчение
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288364465/;Москва;rent;flat;19;22;3;67.0;1194;80000;50;Западное Дегунино;Дегунинская;Селигерская
