author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price_per_month;commissions;district;street;underground
ID 6312946;realtor;https://www.cian.ru/rent/flat/287920988/;Москва;rent;flat;1;5;1;30.0;1000;30000;50;Богородское;Наримановская;Бульвар Рокоссовского
Андрей Сухарев;realtor;https://www.cian.ru/rent/flat/288377792/;Москва;rent;flat;1;12;1;38.9;848;33000;30;Строгино;Твардовского;Строгино
ID 386506;unknown;https://www.cian.ru/rent/flat/287496112/;Москва;rent;flat;11;17;1;50.0;720;36000;50;Гольяново;Байкальская;Щёлковская
ID 22242;realtor;https://www.cian.ru/rent/flat/287791507/;Москва;rent;flat;10;17;1;39.0;1025;40000;50;Проспект Вернадского;Лобачевского;Проспект Вернадского
ID 364586;realtor;https://www.cian.ru/rent/flat/288419747/;Москва;rent;flat;1;25;1;45.0;933;42000;50;;;Саларьево
ID 438578;real_estate_agent;https://www.cian.ru/rent/flat/286771868/;Москва;rent;flat;6;9;1;40.0;1125;45000;50;Преображенское;Знаменская;Преображенская площадь
ID 73086272;unknown;https://www.cian.ru/rent/flat/287930402/;Москва;rent;flat;14;30;1;36.0;1333;48000;50;Дмитровский;;Селигерская
Prime Estate;real_estate_agent;https://www.cian.ru/rent/flat/287940531/;Москва;rent;flat;4;16;1;42.0;1547;65000;50;Проспект Вернадского;Удальцова;Проспект Вернадского
ID 7242;realtor;https://www.cian.ru/rent/flat/271870530/;Москва;rent;flat;13;23;1;41.1;1654;68000;50;Обручевский;Профсоюзная;Новые Черёмушки
ID 2690380;realtor;https://www.cian.ru/rent/flat/288275980/;Москва;rent;flat;4;26;1;36.4;961;35000;50;Митино;Муравская;Пятницкое шоссе
ID 79617161;realtor;https://www.cian.ru/rent/flat/288348035/;Москва;rent;flat;3;17;1;38.0;1000;38000;60;;;Бунинская аллея
ID 48015081;homeowner;https://www.cian.ru/rent/flat/278672172/;Москва;rent;flat;11;22;1;28.0;1428;40000;0;;;Филатов Луг
ID 14104161;realtor;https://www.cian.ru/rent/flat/286961654/;Москва;rent;flat;2;9;1;33.0;1666;55000;50;Пресненский;Красная Пресня;Улица 1905 года
ID 17744;realtor;https://www.cian.ru/rent/flat/271648517/;Москва;rent;flat;9;24;1;43.0;2325;99999;0;Кунцево;Ярцевская;Молодёжная
ID 3622990;realtor;https://www.cian.ru/rent/flat/288090612/;Москва;rent;flat;15;19;1;39.0;923;36000;0;Люблино;Ставропольский проезд;Люблино
Галина Мос;realtor;https://www.cian.ru/rent/flat/288722659/;Москва;rent;flat;19;22;1;45.0;1222;55000;70;Тропарево-Никулино;Академика Анохина;Тропарёво
ID 20564864;homeowner;https://www.cian.ru/rent/flat/288609589/;Москва;rent;flat;10;17;1;40.0;1500;60000;0;Южное Тушино;Сходненская;Сходненская
ID 15926;real_estate_agent;https://www.cian.ru/rent/flat/288465606/;Москва;rent;flat;18;33;1;45.0;866;39000;50;Южное Бутово;Поляны;Улица Скобелевская
ID 31923;realtor;https://www.cian.ru/rent/flat/288867779/;Москва;rent;flat;1;9;1;37.0;1216;45000;50;Беговой;Скаковая аллея;Динамо
ID 357530;unknown;https://www.cian.ru/rent/flat/288595694/;Москва;rent;flat;10;12;1;45.0;688;31000;50;;;Силикатная
ID 44945517;homeowner;https://www.cian.ru/rent/flat/259267786/;Москва;rent;flat;7;14;1;37.0;1621;60000;0;Алексеевский;Новоалексеевская;Алексеевская
ID 21594071;homeowner;https://www.cian.ru/rent/flat/288672813/;Москва;rent;flat;11;12;1;36.0;1777;64000;0;Пресненский;Шелепихинское шоссе;Шелепиха
ID 103136383;homeowner;https://www.cian.ru/rent/flat/288846183/;Москва;rent;flat;12;12;1;42.0;1071;45000;0;Марьино;Перервинский бульвар;
ArendaStore;real_estate_agent;https://www.cian.ru/rent/flat/288114104/;Москва;rent;flat;5;9;1;36.0;1250;45000;50;Академический;Шверника;Академическая
ID 2189;realtor;https://www.cian.ru/rent/flat/288764055/;Москва;rent;flat;4;17;1;50.0;860;43000;45;Марьино;Донецкая;Марьино
ID 44334900;homeowner;https://www.cian.ru/rent/flat/219977865/;Москва;rent;flat;16;25;1;39.0;1230;48000;0;;;Коммунарка
ID 48964461;unknown;https://www.cian.ru/rent/flat/288617988/;Москва;rent;flat;8;18;1;40.0;1000;40000;50;Кузьминки;Волгоградский проспект;Кузьминки
ID 24039;realtor;https://www.cian.ru/rent/flat/250574421/;Москва;rent;flat;14;17;1;41.8;909;38000;60;Хорошево-Мневники;Генерала Глаголева;Хорошёво
ID 104307241;homeowner;https://www.cian.ru/rent/flat/288868509/;Москва;rent;flat;7;9;1;35.0;1142;40000;0;Алексеевский;Бориса Галушкина;ВДНХ
ID 71067572;realtor;https://www.cian.ru/rent/flat/281911195/;Москва;rent;flat;20;25;1;41.0;975;40000;0;;;Коммунарка
ID 44403021;real_estate_agent;https://www.cian.ru/rent/flat/288617770/;Москва;rent;flat;11;16;1;42.0;666;28000;0;Бирюлево Восточное;Загорьевская;Домодедовская
ID 78272167;unknown;https://www.cian.ru/rent/flat/287327110/;Москва;rent;flat;4;9;1;51.0;1137;58000;40;Очаково-Матвеевское;Староволынская;Славянский бульвар
ID 62835878;homeowner;https://www.cian.ru/rent/flat/275768341/;Москва;rent;flat;6;6;1;37.0;1621;60000;0;Чертаново Северное;Чертановская;Чертановская
ID 65657633;homeowner;https://www.cian.ru/rent/flat/251046788/;Москва;rent;flat;11;22;1;42.0;952;40000;0;Ново-Переделкино;Лукинская;Новопеределкино
Юлия Савельева;realtor;https://www.cian.ru/rent/flat/288347569/;Москва;rent;flat;11;14;1;40.0;1175;47000;30;Зюзино;Херсонская;Зюзино
Екатерина Сараева;realtor;https://www.cian.ru/rent/flat/287809121/;Москва;rent;flat;21;32;1;45.0;888;40000;70;Восточное Дегунино;Дубнинская;Лианозово
Светлана Баранова;realtor;https://www.cian.ru/rent/flat/280197847/;Москва;rent;flat;9;15;1;35.2;1278;45000;0;Кунцево;№ 100 кв-л;Мякинино
Константин Дергачев;realtor;https://www.cian.ru/rent/flat/285715628/;Москва;rent;flat;11;12;1;36.0;888;32000;30;Бирюлево Восточное;Бирюлевская;
ID 29477547;unknown;https://www.cian.ru/rent/flat/288307434/;Москва;rent;flat;12;17;1;50.0;860;43000;50;;;Коммунарка
ID 13079022;unknown;https://www.cian.ru/rent/flat/271220146/;Москва;rent;flat;6;9;1;43.0;813;35000;0;;;Бунинская аллея
ID 409035;realtor;https://www.cian.ru/rent/flat/288879012/;Москва;rent;flat;4;5;1;31.0;1225;38000;50;Головинский;Смольная;Водный стадион
ID 15045611;unknown;https://www.cian.ru/rent/flat/288872356/;Москва;rent;flat;19;25;1;40.0;1250;50000;50;Щукино;Авиационная;Щукинская
ID 104295831;unknown;https://www.cian.ru/rent/flat/288847272/;Москва;rent;flat;7;17;1;39.0;769;30000;1;;;
ID 16844913;homeowner;https://www.cian.ru/rent/flat/288619488/;Москва;rent;flat;2;14;1;35.0;1142;40000;0;Хорошево-Мневники;Паршина;Народное Ополчение
ID 399725;realtor;https://www.cian.ru/rent/flat/276894872/;Москва;rent;flat;5;7;1;51.0;1098;56000;50;Даниловский;Лестева;Шаболовская
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288405277/;Москва;rent;flat;3;16;1;40.0;1325;53000;50;Таганский;Котельническая набережная;Таганская
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288956703/;Москва;rent;flat;13;14;1;40.0;1000;40000;50;Северное Бутово;Старобитцевская;Бульвар Дмитрия Донского
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288951426/;Москва;rent;flat;3;5;1;36.0;1111;40000;30;Тимирязевский;Вучетича;Гражданская
АЛЬФА;real_estate_agent;https://www.cian.ru/rent/flat/288904792/;Москва;rent;flat;4;9;1;40.0;1000;40000;50;Печатники;Шоссейная;Печатники
АЛЬФА;real_estate_agent;https://www.cian.ru/rent/flat/288909832/;Москва;rent;flat;7;17;1;38.0;1131;43000;50;Крылатское;Осенний бульвар;Крылатское
Вероника Яшина;realtor;https://www.cian.ru/rent/flat/288900744/;Москва;rent;flat;5;24;1;47.0;1170;55000;50;Левобережный;Беломорская;Беломорская
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288579689/;Москва;rent;flat;24;24;1;40.0;1000;40000;50;Некрасовка;Недорубова;Некрасовка
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288609881/;Москва;rent;flat;5;18;1;35.0;1428;50000;50;Обручевский;Обручева;Новаторская
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288670264/;Москва;rent;flat;11;15;1;36.0;1805;65000;30;Хорошевский;Ходынский бульвар;ЦСКА
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288617879/;Москва;rent;flat;15;17;1;40.0;1200;48000;30;Войковский;Нарвская;Балтийская
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288174827/;Москва;rent;flat;5;14;1;38.5;909;35000;50;Ново-Переделкино;Скульптора Мухиной;Новопеределкино
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288695101/;Москва;rent;flat;4;14;1;36.8;951;35000;50;Северный;Долгопрудная аллея;Долгопрудная
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/287945525/;Москва;rent;flat;8;17;1;40.0;1000;40000;50;Братеево;Борисовские Пруды;Борисово
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288711795/;Москва;rent;flat;15;17;1;42.0;833;35000;50;Ново-Переделкино;Боровское шоссе;Новопеределкино
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288795283/;Москва;rent;flat;1;14;1;40.0;1100;44000;30;Рязанский;Рязанский проспект;Стахановская
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288441638/;Москва;rent;flat;9;14;1;40.0;1000;40000;50;Ново-Переделкино;Скульптора Мухиной;Новопеределкино
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288889239/;Москва;rent;flat;2;17;1;35.0;1714;60000;50;Нагатинский затон;Корабельная;Нагатинский Затон
Гарант-Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/288259475/;Москва;rent;flat;1;5;1;33.0;757;25000;80;Текстильщики;Юго-Восточный ао;Нижегородская
АРМ-Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/288374118/;Москва;rent;flat;6;9;1;36.0;750;27000;70;Москворечье-Сабурово;Пролетарский проспект;Кантемировская
Станислав Балашов;realtor;https://www.cian.ru/rent/flat/288349723/;Москва;rent;flat;2;12;1;34.0;823;28000;80;Ховрино;Зеленоградская;Ховрино
ID 25790543;realtor;https://www.cian.ru/rent/flat/288447500/;Москва;rent;flat;8;23;1;22.0;1136;25000;50;Богородское;Тюменский проезд;Бульвар Рокоссовского
ID 44825581;real_estate_agent;https://www.cian.ru/rent/flat/273340171/;Москва;rent;flat;6;17;1;36.0;777;28000;50;Митино;переулок Ангелов;Пятницкое шоссе
АРМ-Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/287297038/;Москва;rent;flat;1;6;1;30.0;1000;30000;80;Преображенское;Преображенский Вал;Преображенская площадь
ИНГРУПП;real_estate_agent;https://www.cian.ru/rent/flat/288429460/;Москва;rent;flat;6;9;1;35.0;742;26000;70;Вешняки;Вешняковская;Новогиреево
Владимир Иванов;realtor;https://www.cian.ru/rent/flat/287723007/;Москва;rent;flat;3;12;1;40.0;750;30000;70;Измайлово;Измайловский проезд;Измайловская
ID 26452177;homeowner;https://www.cian.ru/rent/flat/288646520/;Москва;rent;flat;8;18;1;40.8;808;33000;0;Бирюлево Восточное;6-я Радиальная;Царицыно
MDco;real_estate_agent;https://www.cian.ru/rent/flat/288898282/;Москва;rent;flat;1;5;1;32.0;906;29000;60;Зюзино;Херсонская;Зюзино
ID 33509695;realtor;https://www.cian.ru/rent/flat/288900083/;Москва;rent;flat;1;5;1;15.0;2200;33000;50;Мещанский;Трубная;Цветной бульвар
ID 137459;realtor;https://www.cian.ru/rent/flat/286410373/;Москва;rent;flat;2;3;1;34.0;735;25000;99;;;Румянцево
Александр Васильев;realtor;https://www.cian.ru/rent/flat/288576604/;Москва;rent;flat;9;9;1;25.0;1080;27000;70;Чертаново Северное;Сумской проезд;Южная
Excellent real estate;real_estate_agent;https://www.cian.ru/rent/flat/287906102/;Москва;rent;flat;4;8;1;35.0;942;33000;50;Академический;Ивана Бабушкина;Профсоюзная
Анна Степаненко;realtor;https://www.cian.ru/rent/flat/288135022/;Москва;rent;flat;6;17;1;38.0;894;34000;50;Митино;Митинская;Пятницкое шоссе
Юлия Шульга;realtor;https://www.cian.ru/rent/flat/277392657/;Москва;rent;flat;7;9;1;26.0;1346;35000;50;Северное Тушино;Вилиса Лациса;Планерная
ID 32403;real_estate_agent;https://www.cian.ru/rent/flat/288580750/;Москва;rent;flat;1;16;1;37.0;972;36000;60;Можайский;Рябиновая;Рабочий посёлок
ID 5090;realtor;https://www.cian.ru/rent/flat/279600233/;Москва;rent;flat;3;5;1;18.0;1555;28000;50;Алтуфьевский;Инженерная;Бескудниково
Хороший Дом;real_estate_agent;https://www.cian.ru/rent/flat/284877084/;Москва;rent;flat;6;22;1;45.0;622;28000;60;Савёлки;Зеленоград;
Галина Лесник;realtor;https://www.cian.ru/rent/flat/288856310/;Москва;rent;flat;4;9;1;28.0;1000;28000;80;Тимирязевский;Дмитровское шоссе;Окружная
ФЛЭТ Зеленоград;real_estate_agent;https://www.cian.ru/rent/flat/288969990/;Москва;rent;flat;4;14;1;43.0;534;23000;60;Силино;Зеленоград;Пятницкое шоссе
Алексей Карнелик;realtor;https://www.cian.ru/rent/flat/288925899/;Москва;rent;flat;5;5;1;33.0;727;24000;70;Северное Измайлово;15-я Парковая;Первомайская
Ирина Семенченко;realtor;https://www.cian.ru/rent/flat/288983530/;Москва;rent;flat;2;9;1;32.0;781;25000;0;Гольяново;Хабаровская;
Триумф недвижимости;real_estate_agent;https://www.cian.ru/rent/flat/288983829/;Москва;rent;flat;3;6;1;36.0;777;28000;60;Новогиреево;Новогиреевская;Новогиреево
ID 274918;realtor;https://www.cian.ru/rent/flat/288962222/;Москва;rent;flat;10;12;1;35.0;857;30000;60;Бирюлево Восточное;Михневская;Царицыно
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288977910/;Москва;rent;flat;3;5;1;33.0;909;30000;50;Северное Измайлово;Щелковский проезд;Щёлковская
ID 94319885;realtor;https://www.cian.ru/rent/flat/288927119/;Москва;rent;flat;5;16;1;35.0;857;30000;60;;;Рассказовка
Александр Широнин;realtor;https://www.cian.ru/rent/flat/288973920/;Москва;rent;flat;11;12;1;38.0;789;30000;50;Бирюлево Восточное;Бирюлевская;Царицыно
Этажи Москва;real_estate_agent;https://www.cian.ru/rent/flat/288914163/;Москва;rent;flat;5;22;1;38.5;831;32000;50;Выхино-Жулебино;Пронская;Лермонтовский проспект
ID 13441817;realtor;https://www.cian.ru/rent/flat/288986183/;Москва;rent;flat;6;17;1;45.0;733;33000;50;Лианозово;Псковская;Лианозово
YU HOME;real_estate_agent;https://www.cian.ru/rent/flat/288924286/;Москва;rent;flat;9;16;1;20.0;1700;34000;50;Ярославский;Ярославское шоссе;Свиблово
Любовь Каргалева;realtor;https://www.cian.ru/rent/flat/288952147/;Москва;rent;flat;9;9;1;37.0;945;35000;60;Сокольники;2-я Сокольническая;Сокольники
ЭЛЬНОВА;real_estate_agent;https://www.cian.ru/rent/flat/288920435/;Москва;rent;flat;9;12;1;39.0;897;35000;60;Ивановское;Магнитогорская;Новогиреево
Лилия Осипова;realtor;https://www.cian.ru/rent/flat/288981636/;Москва;rent;flat;7;22;1;45.0;777;35000;0;Северный;Челобитьевское шоссе;Марк
ID 48976342;unknown;https://www.cian.ru/rent/flat/288950016/;Москва;rent;flat;17;19;1;42.0;833;35000;70;;;Коммунарка
ID 458974;real_estate_agent;https://www.cian.ru/rent/flat/288937352/;Москва;rent;flat;17;22;1;39.0;897;35000;0;Марьино;Люблинская;Марьино
Сергей Карпов;realtor;https://www.cian.ru/rent/flat/288912638/;Москва;rent;flat;4;17;1;43.0;813;35000;50;;;Рассказовка
ID 3379;realtor;https://www.cian.ru/rent/flat/288964571/;Москва;rent;flat;14;14;1;40.0;875;35000;50;Северное Измайлово;3-я Парковая;Щёлковская
ID 511602;realtor;https://www.cian.ru/rent/flat/288954290/;Москва;rent;flat;8;8;1;38.0;921;35000;30;Северный;бульвар Академика Ландау;Марк
Монолит;real_estate_agent;https://www.cian.ru/rent/flat/288927468/;Москва;rent;flat;3;12;1;35.0;1000;35000;50;Западное Дегунино;Коровинское шоссе;Селигерская
Екатерина Ваннос;realtor;https://www.cian.ru/rent/flat/288880510/;Москва;rent;flat;7;16;1;39.0;897;35000;50;Можайский;Вяземская;Сетунь
Голд Визор;real_estate_agent;https://www.cian.ru/rent/flat/288929026/;Москва;rent;flat;8;9;1;38.0;921;35000;50;Котловка;Севастопольский проспект;Нахимовский проспект
ID 368524;real_estate_agent;https://www.cian.ru/rent/flat/288964127/;Москва;rent;flat;4;9;1;33.0;1060;35000;50;Печатники;Полбина;Печатники
ID 32403;real_estate_agent;https://www.cian.ru/rent/flat/288952355/;Москва;rent;flat;2;17;1;40.0;900;36000;60;Хорошево-Мневники;Берзарина;Октябрьское поле
Эльмира Гуряева;realtor;https://www.cian.ru/rent/flat/288893319/;Москва;rent;flat;7;19;1;38.0;894;34000;50;Некрасовка;Липчанского;Некрасовка
ID 13089713;realtor;https://www.cian.ru/rent/flat/288893007/;Москва;rent;flat;7;13;1;42.0;833;35000;50;Южное Бутово;Чечерский проезд;Бунинская аллея
ID 164828;unknown;https://www.cian.ru/rent/flat/288895008/;Москва;rent;flat;4;5;1;17.5;1314;23000;50;Хорошево-Мневники;бульвар Генерала Карбышева;
ID 7243030;realtor;https://www.cian.ru/rent/flat/288897557/;Москва;rent;flat;7;14;1;39.5;607;24000;60;Силино;Зеленоград;Пятницкое шоссе
ID 2374;realtor;https://www.cian.ru/rent/flat/288918326/;Москва;rent;flat;1;9;1;32.0;781;25000;50;Вешняки;Молдагуловой;Выхино
Золотой Ключ;real_estate_agent;https://www.cian.ru/rent/flat/288890456/;Москва;rent;flat;10;17;1;38.0;710;27000;80;Гольяново;Щелковское шоссе;Щёлковская
ID 91942443;unknown;https://www.cian.ru/rent/flat/288922059/;Москва;rent;flat;10;10;1;39.0;717;28000;70;Южное Бутово;Южнобутовская;Бунинская аллея
ID 94319885;realtor;https://www.cian.ru/rent/flat/288905542/;Москва;rent;flat;1;17;1;38.0;763;29000;60;Печатники;Гурьянова;Депо
Алексей Виноградов;realtor;https://www.cian.ru/rent/flat/288885366/;Москва;rent;flat;2;16;1;38.0;789;29990;50;Коптево;бульвар Матроса Железняка;Красный Балтиец
ПИК-Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288882345/;Москва;rent;flat;4;15;1;21.0;1557;32700;50;;;Филатов Луг
ID 102291727;real_estate_agent;https://www.cian.ru/rent/flat/288906892/;Москва;rent;flat;1;12;1;40.0;875;35000;60;Печатники;Шоссейная;Нагатинский Затон
Татьяна Тасканова;realtor;https://www.cian.ru/rent/flat/288919495/;Москва;rent;flat;6;9;1;37.0;945;35000;50;Раменки;Столетова;Ломоносовский проспект
ID 368524;real_estate_agent;https://www.cian.ru/rent/flat/288924609/;Москва;rent;flat;5;5;1;35.0;1000;35000;50;Можайский;Кубинка;Рабочий посёлок
ПИК-Аренда;real_estate_agent;https://www.cian.ru/rent/flat/288882337/;Москва;rent;flat;10;17;1;19.7;1817;35800;40;;;Филатов Луг
ID 1400;realtor;https://www.cian.ru/rent/flat/288404885/;Москва;rent;flat;10;12;1;31.0;1000;31000;70;Зюзино;Сивашская;Нахимовский проспект
ID 33509695;realtor;https://www.cian.ru/rent/flat/288867265/;Москва;rent;flat;1;5;1;15.0;2200;33000;50;Мещанский;Трубная;Цветной бульвар
Гарант-Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/288803560/;Москва;rent;flat;3;5;1;32.0;1062;34000;70;Проспект Вернадского;Удальцова;Проспект Вернадского
ID 460133;realtor;https://www.cian.ru/rent/flat/287889157/;Москва;rent;flat;10;16;1;39.0;794;31000;60;Чертаново Центральное;Кировоградская;Пражская
ID 13089713;realtor;https://www.cian.ru/rent/flat/288892210/;Москва;rent;flat;8;19;1;40.0;875;35000;50;Некрасовка;Лавриненко;Некрасовка
Валерий Куликов;realtor;https://www.cian.ru/rent/flat/288715240/;Москва;rent;flat;8;17;1;39.0;769;30000;0;Митино;Пятницкое шоссе;Пятницкое шоссе
ID 12601559;realtor;https://www.cian.ru/rent/flat/288337493/;Москва;rent;flat;5;14;1;39.0;820;32000;60;Савёлки;Зеленоград;Лобня
Максим Веселов;realtor;https://www.cian.ru/rent/flat/259344971/;Москва;rent;flat;9;17;1;39.0;846;33000;60;Марьино;Братиславская;Братиславская
ID 11558;realtor;https://www.cian.ru/rent/flat/288712530/;Москва;rent;flat;8;9;1;32.2;838;27000;50;Бирюлево Восточное;Бирюлевская;Царицыно
Антон Биличенко;realtor;https://www.cian.ru/rent/flat/278832727/;Москва;rent;flat;3;12;1;33.0;848;28000;50;Орехово-Борисово Южное;Ясеневая;Зябликово
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288059608/;Москва;rent;flat;3;5;1;18.0;1555;28000;50;Восточное Измайлово;Нижняя Первомайская;Первомайская
БИФАЙТЕР Риэлти;real_estate_agent;https://www.cian.ru/rent/flat/288797375/;Москва;rent;flat;3;5;1;33.0;878;29000;50;Текстильщики;Волжский бульвар;Текстильщики
Игорь Горемыкин;realtor;https://www.cian.ru/rent/flat/288574725/;Москва;rent;flat;11;12;1;35.0;828;29000;60;Печатники;Шоссейная;Депо
ID 9669670;realtor;https://www.cian.ru/rent/flat/285318993/;Москва;rent;flat;3;5;1;34.0;882;30000;50;Перово;Зеленый проспект;Перово
Татьяна Иванкова;realtor;https://www.cian.ru/rent/flat/288432455/;Москва;rent;flat;4;9;1;33.0;909;30000;70;Кузьминки;Федора Полетаева;Рязанский проспект
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288479061/;Москва;rent;flat;11;14;1;37.0;945;35000;50;Чертаново Центральное;Красного Маяка;Пражская
ID 25790543;realtor;https://www.cian.ru/rent/flat/286659590/;Москва;rent;flat;2;2;1;50.0;700;35000;40;Выхино-Жулебино;2-й Люберецкий проезд;Лермонтовский проспект
ID 12896;realtor;https://www.cian.ru/rent/flat/276638500/;Москва;rent;flat;5;5;1;34.0;779;26500;0;Северное Измайлово;7-я Парковая;Щёлковская
Людмила Ланцова;realtor;https://www.cian.ru/rent/flat/257790939/;Москва;rent;flat;1;5;1;23.0;1304;29999;50;Соколиная гора;10-я Соколиной Горы;Соколиная гора
Наиля Рогозина;realtor;https://www.cian.ru/rent/flat/287875974/;Москва;rent;flat;8;9;1;33.0;909;30000;60;Ховрино;Лавочкина;
Сергей Плющев;realtor;https://www.cian.ru/rent/flat/288559763/;Москва;rent;flat;4;9;1;33.0;909;30000;50;Ярославский;Ярославское шоссе;Свиблово
Иван Лопатин;realtor;https://www.cian.ru/rent/flat/268787363/;Москва;rent;flat;6;12;1;34.8;890;31000;0;Северное Тушино;Туристская;Сходненская
Мой Дом - отделение Добрынинское;real_estate_agent;https://www.cian.ru/rent/flat/286891482/;Москва;rent;flat;16;17;1;35.0;942;33000;50;Нагорный;Балаклавский проспект;Чертановская
ID 80613;realtor;https://www.cian.ru/rent/flat/288360094/;Москва;rent;flat;6;17;1;45.0;777;35000;50;;;Бунинская аллея
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/288423674/;Москва;rent;flat;1;12;1;40.0;875;35000;50;Западное Дегунино;Коровинское шоссе;Яхромская
Золотой Ключ;real_estate_agent;https://www.cian.ru/rent/flat/288848281/;Москва;rent;flat;5;9;1;38.0;921;35000;80;Гагаринский;Ломоносовский проспект;Профсоюзная
Галина Лобанова;realtor;https://www.cian.ru/rent/flat/286013236/;Москва;rent;flat;1;8;1;42.0;833;35000;50;Ломоносовский;Марии Ульяновой;Проспект Вернадского
ID 13467738;unknown;https://www.cian.ru/rent/flat/277333293/;Москва;rent;flat;4;4;1;40.0;750;30000;60;Южное Бутово;Академика Семенова;Бунинская аллея
ID 32403;real_estate_agent;https://www.cian.ru/rent/flat/288432690/;Москва;rent;flat;6;9;1;38.0;842;32000;50;Дмитровский;Ангарская;Яхромская
Мой Дом - отделение Добрынинское;real_estate_agent;https://www.cian.ru/rent/flat/287590167/;Москва;rent;flat;2;17;1;38.0;736;28000;40;Бирюлево Восточное;Бирюлевская;Царицыно
Алексей Карнелик;realtor;https://www.cian.ru/rent/flat/268402107/;Москва;rent;flat;8;17;1;41.0;780;32000;60;Крюково;Зеленоград;Пятницкое шоссе
ID 82538052;realtor;https://www.cian.ru/rent/flat/288300264/;Москва;rent;flat;5;9;1;35.0;914;32000;45;Южное Тушино;Фабрициуса;Сходненская
ID 227130;realtor;https://www.cian.ru/rent/flat/287910517/;Москва;rent;flat;4;9;1;33.0;969;32000;50;Гольяново;Байкальская;Щёлковская
Илья Радченко;realtor;https://www.cian.ru/rent/flat/256069342/;Москва;rent;flat;6;9;1;32.0;843;27000;50;Кузьминки;Юных Ленинцев;Кузьминки
Надежда Филатова;realtor;https://www.cian.ru/rent/flat/196583996/;Москва;rent;flat;2;5;1;22.0;1272;28000;50;Марфино;Гостиничный проезд;Окружная
ГЦН +;real_estate_agent;https://www.cian.ru/rent/flat/288295115/;Москва;rent;flat;4;5;1;33.0;909;30000;50;Перово;Плеханова;Перово
ID 98619108;homeowner;https://www.cian.ru/rent/flat/282094118/;Москва;rent;flat;11;17;1;39.0;769;30000;0;;;Коммунарка
Павел Дудоладов;realtor;https://www.cian.ru/rent/flat/249806936/;Москва;rent;flat;7;7;1;39.0;717;28000;70;Новокосино;Суздальская;Новокосино
Сергей Ермаков;realtor;https://www.cian.ru/rent/flat/285361465/;Москва;rent;flat;5;17;1;44.6;627;28000;50;;;Бунинская аллея
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288179331/;Москва;rent;flat;5;12;1;35.0;857;30000;50;Дмитровский;Ангарская;Селигерская
Градсити;real_estate_agent;https://www.cian.ru/rent/flat/288291955/;Москва;rent;flat;1;5;1;30.0;1000;30000;50;Ярославский;Хибинский проезд;Бабушкинская
Ирина Даньшина;realtor;https://www.cian.ru/rent/flat/266586579/;Москва;rent;flat;3;16;1;39.0;769;30000;60;Дмитровский;Лобненская;Лианозово
Excellent real estate;real_estate_agent;https://www.cian.ru/rent/flat/288426849/;Москва;rent;flat;1;9;1;15.0;2000;30000;50;Люблино;Совхозная;Люблино
ID 88693346;unknown;https://www.cian.ru/rent/flat/278699598/;Москва;rent;flat;1;9;1;37.0;810;30000;40;Солнцево;Солнцевский проспект;Солнцево
ID 64821881;unknown;https://www.cian.ru/rent/flat/288712055/;Москва;rent;flat;2;17;1;37.6;851;32000;0;Северное Бутово;Грина;Бульвар Дмитрия Донского
Наталья Дьяченко;realtor;https://www.cian.ru/rent/flat/286926721/;Москва;rent;flat;4;14;1;35.0;914;32000;50;Северное Бутово;Грина;Бульвар Дмитрия Донского
ID 325506;realtor;https://www.cian.ru/rent/flat/279957798/;Москва;rent;flat;11;12;1;34.0;970;33000;50;Рязанский;Рязанский проспект;Окская
Ринат Аюпов;realtor;https://www.cian.ru/rent/flat/286279632/;Москва;rent;flat;7;14;1;37.0;891;33000;60;Вешняки;Кетчерская;Новогиреево
Верона;real_estate_agent;https://www.cian.ru/rent/flat/257995514/;Москва;rent;flat;2;22;1;40.0;875;35000;50;Ясенево;Литовский бульвар;Ясенево
